state,year,offense,gender,count
ND,1994,burglary,Unknown,24
ND,1994,larceny,Male,3627
ND,1994,larceny,Female,1909
ND,1994,larceny,Unknown,132
ND,1994,motor-vehicle-theft,Male,367
ND,1994,motor-vehicle-theft,Female,166
ND,1994,motor-vehicle-theft,Unknown,5
ND,1994,property-crime,Male,4600
ND,1994,property-crime,Female,2370
ND,1994,property-crime,Unknown,165
ND,1994,rape,Male,19
ND,1994,rape,Female,144
ND,1994,rape,Unknown,0
ND,1994,robbery,Male,41
ND,1994,robbery,Female,7
ND,1994,robbery,Unknown,0
ND,1994,violent-crime,Male,197
ND,1994,violent-crime,Female,196
ND,1994,violent-crime,Unknown,3
ND,1995,aggravated-assault,Male,119
ND,1995,aggravated-assault,Female,53
ND,1995,aggravated-assault,Unknown,0
ND,1995,arson,Male,41
ND,1995,arson,Female,13
ND,1995,arson,Unknown,0
ND,1995,burglary,Male,640
ND,1995,burglary,Female,327
ND,1995,burglary,Unknown,24
ND,1995,homicide,Male,0
ND,1995,homicide,Female,2
ND,1995,homicide,Unknown,0
ND,1995,larceny,Male,3356
ND,1995,larceny,Female,1857
ND,1995,larceny,Unknown,93
ND,1995,motor-vehicle-theft,Male,319
ND,1995,motor-vehicle-theft,Female,162
ND,1995,motor-vehicle-theft,Unknown,4
ND,1995,property-crime,Male,4356
ND,1995,property-crime,Female,2359
ND,1995,property-crime,Unknown,121
ND,1995,rape,Male,22
ND,1995,rape,Female,113
ND,1995,rape,Unknown,0
ND,1995,robbery,Male,28
ND,1995,robbery,Female,15
ND,1995,robbery,Unknown,0
ND,1995,violent-crime,Male,169
ND,1995,violent-crime,Female,183
ND,1995,violent-crime,Unknown,0
ND,1996,aggravated-assault,Male,125
ND,1996,aggravated-assault,Female,52
ND,1996,aggravated-assault,Unknown,4
ND,1996,arson,Male,19
ND,1996,arson,Female,11
ND,1996,arson,Unknown,2
ND,1996,burglary,Male,557
ND,1996,burglary,Female,269
ND,1996,burglary,Unknown,29
ND,1996,homicide,Male,6
ND,1996,homicide,Female,3
ND,1996,homicide,Unknown,0
ND,1996,larceny,Male,2904
ND,1996,larceny,Female,1536
ND,1996,larceny,Unknown,199
ND,1996,motor-vehicle-theft,Male,345
ND,1996,motor-vehicle-theft,Female,176
ND,1996,motor-vehicle-theft,Unknown,7
ND,1996,property-crime,Male,3825
ND,1996,property-crime,Female,1992
ND,1996,property-crime,Unknown,237
ND,1996,rape,Male,17
ND,1996,rape,Female,127
ND,1996,rape,Unknown,0
ND,1996,robbery,Male,34
ND,1996,robbery,Female,16
ND,1996,robbery,Unknown,1
ND,1996,violent-crime,Male,182
ND,1996,violent-crime,Female,198
ND,1996,violent-crime,Unknown,5
ND,1997,aggravated-assault,Male,137
ND,1997,aggravated-assault,Female,42
ND,1997,aggravated-assault,Unknown,0
ND,1997,arson,Male,24
ND,1997,arson,Female,13
ND,1997,arson,Unknown,1
ND,1997,burglary,Male,615
ND,1997,burglary,Female,347
ND,1997,burglary,Unknown,48
ND,1997,homicide,Male,3
ND,1997,homicide,Female,2
ND,1997,homicide,Unknown,0
ND,1997,larceny,Male,3243
ND,1997,larceny,Female,1684
ND,1997,larceny,Unknown,192
ND,1997,motor-vehicle-theft,Male,345
ND,1997,motor-vehicle-theft,Female,176
ND,1997,motor-vehicle-theft,Unknown,7
ND,1997,property-crime,Male,4227
ND,1997,property-crime,Female,2220
ND,1997,property-crime,Unknown,248
ND,1997,rape,Male,18
ND,1997,rape,Female,122
ND,1997,rape,Unknown,0
ND,1997,robbery,Male,25
ND,1997,robbery,Female,7
ND,1997,robbery,Unknown,0
ND,1997,violent-crime,Male,183
ND,1997,violent-crime,Female,173
ND,1997,violent-crime,Unknown,0
ND,1998,aggravated-assault,Male,125
ND,1998,aggravated-assault,Female,44
ND,1998,aggravated-assault,Unknown,0
ND,1998,arson,Male,23
ND,1998,arson,Female,14
ND,1998,arson,Unknown,0
ND,1998,burglary,Male,689
ND,1998,burglary,Female,353
ND,1998,burglary,Unknown,40
ND,1998,homicide,Male,4
ND,1998,homicide,Female,1
ND,1998,homicide,Unknown,0
ND,1998,larceny,Male,3322
ND,1998,larceny,Female,1857
ND,1998,larceny,Unknown,70
ND,1998,motor-vehicle-theft,Male,367
ND,1998,motor-vehicle-theft,Female,179
ND,1998,motor-vehicle-theft,Unknown,8
ND,1998,property-crime,Male,4401
ND,1998,property-crime,Female,2403
ND,1998,property-crime,Unknown,118
ND,1998,rape,Male,26
ND,1998,rape,Female,161
ND,1998,rape,Unknown,0
ND,1998,robbery,Male,19
ND,1998,robbery,Female,11
ND,1998,robbery,Unknown,0
ND,1998,violent-crime,Male,174
ND,1998,violent-crime,Female,217
ND,1998,violent-crime,Unknown,0
ND,1999,aggravated-assault,Male,150
ND,1999,aggravated-assault,Female,37
ND,1999,aggravated-assault,Unknown,0
ND,1999,arson,Male,32
ND,1999,arson,Female,19
ND,1999,arson,Unknown,3
ND,1999,burglary,Male,608
ND,1999,burglary,Female,314
ND,1999,burglary,Unknown,27
ND,1999,homicide,Male,3
ND,1999,homicide,Female,3
ND,1999,homicide,Unknown,0
ND,1999,larceny,Male,2620
ND,1999,larceny,Female,1415
ND,1999,larceny,Unknown,48
ND,1999,motor-vehicle-theft,Male,336
ND,1999,motor-vehicle-theft,Female,166
ND,1999,motor-vehicle-theft,Unknown,2
ND,1999,property-crime,Male,3596
ND,1999,property-crime,Female,1914
ND,1999,property-crime,Unknown,80
ND,1999,rape,Male,17
ND,1999,rape,Female,145
ND,1999,rape,Unknown,0
ND,1999,robbery,Male,29
ND,1999,robbery,Female,19
ND,1999,robbery,Unknown,0
ND,1999,violent-crime,Male,199
ND,1999,violent-crime,Female,204
ND,1999,violent-crime,Unknown,0
ND,2000,aggravated-assault,Male,158
ND,2000,aggravated-assault,Female,51
ND,2000,aggravated-assault,Unknown,1
ND,2000,arson,Male,32
ND,2000,arson,Female,6
ND,2000,arson,Unknown,0
ND,2000,burglary,Male,554
ND,2000,burglary,Female,337
ND,2000,burglary,Unknown,15
ND,2000,homicide,Male,2
ND,2000,homicide,Female,1
ND,2000,homicide,Unknown,0
ND,2000,larceny,Male,2826
ND,2000,larceny,Female,1799
ND,2000,larceny,Unknown,41
ND,2000,motor-vehicle-theft,Male,350
ND,2000,motor-vehicle-theft,Female,187
ND,2000,motor-vehicle-theft,Unknown,1
